clip_id,original_video_id,text_refined,text_final,review_decision,quality_level,content_label,thesis_score
v001_c065,-vm0R4bVRU8,"Trong hai ngày qua, lực lượng bộ đội biên phòng tỉnh Quảng Nam và lực lượng chung kích tại huyện Phước Sơn đã khẩn trương vận chuyển khoảng hơn 8 tấn lương thực bằng đường hàng không để tiếp tế cho bà con xã Phước Lộc.",tiếp tế cho bà con xã Phước Lộc khoảng hơn 8 tắng lương thực.,REVERT,LOW,NON_WEATHER,0
v001_c066,-vm0R4bVRU8,"Nhờ vậy, người dân ở vùng cô lập như xã Phước Lộc sẽ không bị thiếu đói trong những ngày tới.",Nhờ vậy cũng giúp người dân ở vùng cô lập như xã Phước Lộc,REVERT,LOW,NON_WEATHER,10
v001_c067,-vm0R4bVRU8,Người dân ở vùng cô lập như xã Phước Lộc sẽ không bị đói trong những ngày tới nhờ vào 4 chuyến bay của Sư đoàn Không quân 372 đã tiếp tế khoảng hơn 8 tấn lương thực.,không bị phiêu đói trong những ngày tới.,REVERT,LOW,NON_WEATHER,0
v001_c068,-vm0R4bVRU8,"Như anh đã chia sẻ, trong 10 ngày tới, chúng ta hoàn toàn có thể yên tâm rằng bà con sẽ đủ lương thực thực phẩm.","Như chia sẻ của anh, chắc trong 10 ngày tới",REVERT,LOW,NON_WEATHER,10
v001_c069,-vm0R4bVRU8,"Trong 10 ngày tới, chúng ta hoàn toàn có thể yên tâm rằng bà con sẽ đủ lương thực thực phẩm.",chúng ta hoàn toàn có thể yên tâm là bà con đủ lương thực thực phẩm đúng không ạ?,REVERT,LOW,NON_WEATHER,0
v001_c070,-vm0R4bVRU8,"Bên cạnh công tác tiếp tế lương thực thực phẩm, công tác tìm kiếm những người mất tích tại huyện Phước Sơn đang được tiến hành rất khẩn trương.","Tuy nhiên bên cạnh công tác tiếp tế về lương thực thực phẩm,",REVERT,LOW,NON_WEATHER,0
v001_c071,-vm0R4bVRU8,Công tác tìm kiếm những người mất tích tại huyện Phước Sơn đang được tiến hành rất khẩn trương.,chúng tôi được biết công tác tìm kiếm những người mất tích,REVERT,LOW,NON_WEATHER,0
v001_c072,-vm0R4bVRU8,Công tác tìm kiếm những người mất tích tại huyện Phước Sơn đang được tiến hành rất khẩn trương.,tại huyện Phước Sơn được tiến hành rất khẩn trương.,REVERT,LOW,NON_WEATHER,0
v001_c073,-vm0R4bVRU8,"Đến thời điểm hiện tại, đã có 9 trong số 13 nạn nhân bị vùi lấp do sạt lở đất và lũ ống tại xã Phước Lộc được tìm thấy.",Và kết quả tìm kiếm các nạn nhân mất tích đến thời điểm này ra sao rồi anh?,REVERT,LOW,NON_WEATHER,0
v001_c074,-vm0R4bVRU8,"Đến thời điểm hiện tại, đã có 9 trong số 13 nạn nhân bị vùi lấp do sạt lở đất và lũ ống tại xã Phước Lộc được tìm thấy.",Đến giờ phút này đã có 9 trên 13 nạn nhân bị vùi lấp,REVERT,LOW,NON_WEATHER,0
v001_c075,-vm0R4bVRU8,"Đến thời điểm hiện tại, đã có 9 trên 13 nạn nhân bị vùi lấp do sạt lở đất và lũ ống tại xã Phước Lộc được tìm thấy.",do chặt lỡ đất và lũ ống tại xã Phước Lộc đã được tìm thấy.,REVERT,LOW,WEATHER_CORE,30
v001_c076,-vm0R4bVRU8,"Tại điểm sạt lở do lũ quét ở thôn 3, xã Phước Lộc, đã tìm thấy 8 trong số 11 nạn nhân bị vùi lấp, trong đó có thi thể của nạn nhân Hồ Văn Độ, cán bộ đoàn thanh niên xã Phước Lộc, mất tích khi thực hiện nhiệm vụ phòng chống bão vào ngày 28 tháng 10 vừa qua.",Trong đó tại điểm chặt lỡ do lũ ghét tại thôn 3 xã Phước Lộc,REVERT,LOW,WEATHER_CORE,30
v001_c077,-vm0R4bVRU8,"Tại điểm sạt lở do lũ quét ở thôn 3 xã Phước Lộc, trong số 11 nạn nhân bị vùi lấp, đã tìm thấy 8 nạn nhân.",chỗ 11 nạn nhân đã tìm thấy được 8 nạn nhân.,REVERT,LOW,NON_WEATHER,0
v001_c078,-vm0R4bVRU8,"Cách đây khoảng 1 giờ, cơ quan chức năng huyện Phước Sơn đã xác nhận tìm thấy thêm thi thể của nạn nhân Hồ Văn Độ, cán bộ đoàn thanh niên xã Phước Lộc, người mất tích trong quá trình thực hiện nhiệm vụ phòng chống bão vào ngày 28 tháng 10 vừa qua.","Và cách đây khoảng độ 1 giờ, cơ quan chức năng huyện Phước Sơn",REVERT,LOW,NON_WEATHER,0
v001_c079,-vm0R4bVRU8,"Cơ quan chức năng huyện Phước Sơn đã xác nhận vừa tìm thấy thêm một thi thể của nạn nhân Hồ Văn Độ, cán bộ của đoàn thanh niên xã Phước Lộc, bị mất tích khi thực hiện nhiệm vụ phòng chống bão vào ngày 28 tháng 10 vừa qua.",cũng đã chắc nhận vừa tìm thấy thêm một thi thể của nạn nhân Hồ Văn Độ,REVERT,LOW,NON_WEATHER,0
v001_c080,-vm0R4bVRU8,"Hồ Văn Độ, cán bộ của đoàn thanh niên xã Phước Lộc, đã được xác nhận là một trong những nạn nhân bị mất tích do sạt lở đất trong bão vào ngày 28 tháng 10 vừa qua.",là cán bộ của đoàn thanh niên xã Phước Lộc,REVERT,LOW,NON_WEATHER,0
v001_c081,-vm0R4bVRU8,"Nạn nhân Hồ Văn Độ, cán bộ của đoàn thanh niên xã Phước Lộc, đã bị mất tích hôm bão vào đó khi đang thực hiện nhiệm vụ phòng chống bão ngày 28 tháng 10 vừa qua.","bị mất tích hôm bão vào đó, bị mất tích khi đi làm nhiệm vụ",REVERT,LOW,NON_WEATHER,10
v001_c082,-vm0R4bVRU8,"Cơ quan chức năng huyện Phước Sơn vừa xác nhận đã tìm thấy thi thể của nạn nhân Hồ Văn Độ, cán bộ của đoàn thanh niên xã Phước Lộc, bị mất tích khi thực hiện nhiệm vụ phòng chống bão vào ngày 28 tháng 10 vừa qua.",do phòng chống tục bão ngày 28 tháng 10 vừa qua.,REVERT,LOW,WEATHER_CORE,20
v001_c083,-vm0R4bVRU8,"Đầu giờ chiều nay, lực lượng của đội biên phòng tỉnh Quảng Nam đã đến xã Phước Lộc để tiếp tục triển khai công tác tìm kiếm các nạn nhân còn lại.",Theo tôi được biết thì đầu giờ chiều nay lực lượng của đội biên phòng,REVERT,LOW,NON_WEATHER,0
v001_c084,-vm0R4bVRU8,Lực lượng biên phòng tỉnh Quảng Nam đã đến được xã Phước Lộc để tiếp tục triển khai công tác tìm kiếm các nạn nhân còn lại.,của tỉnh Quang Nam cũng đã đến được với xã Phước Lộc,REVERT,LOW,NON_WEATHER,0
v001_c085,-vm0R4bVRU8,"Đầu giờ chiều nay, lực lượng biên phòng tỉnh Quảng Nam đã đến xã Phước Lộc để tiếp tục triển khai công tác tìm kiếm các nạn nhân còn lại.",để mà tiếp tục triển khai công tác tìm kiếm các nạn nhân còn lại.,REVERT,LOW,NON_WEATHER,0
v002_c000,04lx1Rsj7bU,Bão và lũ liên tiếp đã gây ra nhiều mất mát và đau thương cho người dân miền Trung từ tháng 10 đến nay.,Bão và lũ liên tiếp đã gây ra nhiều mất mát và đau thương cho người dân miền Trung từ tháng 10 đến nay.,OK,HIGH,WEATHER_CORE,85
v002_c001,04lx1Rsj7bU,"Bão lũ đã gây ra nhiều mất mát và đau thương cho người dân miền Trung từ tháng 10 đến nay, và dự báo thời tiết cho các khu vực này trong thời gian tới sẽ tiếp tục có mưa lũ.",Bão lũ đã dồn dập như thế nào? Và dự báo tiếp theo ra sao?,REVERT,LOW,NON_WEATHER,0
v002_c002,04lx1Rsj7bU,Chị Hải Yến sẽ có những phân tích cụ thể hơn về tình hình bão lũ đã gây ra nhiều mất mát cho người dân miền Trung từ tháng 10 đến nay.,Chị Hải Yến sẽ có những phân tích cụ thể hơn. Mời chị!,REVERT,LOW,NON_WEATHER,0
v002_c003,04lx1Rsj7bU,Mùa mưa bão ở miền Trung đã bắt đầu dồn dập từ ngày 6 tháng 10.,Mùa mưa bão ở miền Trung bắt đầu dồn dập từ ngày 6 tháng 10.,REVERT,HIGH,WEATHER_CORE,90
v002_c004,04lx1Rsj7bU,"Để thống kê các cơn bão và áp thấp nhiệt đới từ đầu mùa mưa bão đến nay, mời quý vị cùng theo dõi phân tích cụ thể.","Để thống kê các cơn bão và áp thấp nhiệt đới từ đầu mùa mưa bão đến nay, mời quý vị cùng phân tích cụ thể.",REVERT,LOW,NON_WEATHER,0
v002_c005,04lx1Rsj7bU,Mời anh Dương và quý vị khán giả cùng theo dõi phân tích cụ thể qua hình ảnh ngay sau đây.,Mời anh Dương và quý vị khán giả cùng phân tích cụ thể qua hình ảnh ngay sau đây.,REVERT,LOW,NON_WEATHER,0
v002_c006,04lx1Rsj7bU,"Thưa quý vị, tính đến thời điểm hiện tại, đã có 5 cơn bão xảy ra.","Thưa quý vị, tính đến thời điểm hiện tại, đã có 5 cơn bão xảy ra.",OK,LOW,NON_WEATHER,0
v002_c007,04lx1Rsj7bU,"Tính đến thời điểm hiện tại, đã có 5 cơn bão xảy ra, bao gồm cơn bão số 6, số 7, số 8, số 9, cơn bão số 10 và một cơn áp thấp nhiệt đới, tất cả đều ảnh hưởng trực tiếp đến khu vực Trung Bộ của nước ta.","Đó là cơn bão số 6, số 7, số 8, số 9, cơn bão số 10 và một cơn áp thấp nhiệt đối",REVERT,LOW,NON_WEATHER,0
v002_c008,04lx1Rsj7bU,Cơn áp thấp nhiệt đới đã ảnh hưởng trực tiếp đến khu vực Trung Bộ của nước ta.,ảnh hưởng trực tiếp đến khu vực trung bộ của nước ta.,REVERT,LOW,NON_WEATHER,0
v002_c009,04lx1Rsj7bU,"Cơn bão số 9, có tên quốc tế là Molawe, là một trong hai cơn bão mạnh nhất trong 20 năm qua khi cập bờ nước ta với cường độ ghi nhận lên tới cấp 12, 13 và có thể đạt cấp 15.",Trong đó thì đáng chú ý đó là cơn bão số 9 có tên quốc tế là Molawe là một trong hai cơn bão mạnh nhất,REVERT,LOW,NON_WEATHER,0
v002_c010,04lx1Rsj7bU,"Cơn bão số 9, có tên quốc tế là Molawe, là một trong hai cơn bão mạnh nhất trong 20 năm qua khi cập bờ nước ta với cường độ ghi nhận lên tới cấp 12, 13 và có lúc đạt cấp 15.","trong 20 năm trở lại đây khi mà cập bờ nước ta với cường độ ghi nhận là cấp 12, 13 và dật tới cấp 15.",REVERT,LOW,NON_WEATHER,0
v002_c011,04lx1Rsj7bU,"Sau cơn bão số 9 có tên quốc tế là Molawe, tiếp theo là cơn bão số 10, có tên quốc tế là Goni.","Sau đó là cơn bão số 10, có tên quốc tế là Goni.",REVERT,LOW,NON_WEATHER,0
v002_c012,04lx1Rsj7bU,"Cơn bão số 10, có tên quốc tế là Goni, là cơn bão mạnh nhất hành tinh kể từ đầu năm 2020 đến nay, với sức tàn phá lên tới cấp 17 và dật trên cấp 17.",Đây là cơn bão mạnh nhất hành tinh kể từ đầu năm 2020 đến giờ,REVERT,LOW,NON_WEATHER,0
v002_c013,04lx1Rsj7bU,"Cơn bão số 10, có tên quốc tế là Goni, đã có thời điểm sức tàn phá lên tới cấp 17 và dật trên cấp 17, trở thành cơn bão mạnh nhất hành tinh kể từ đầu năm 2020 đến nay.",bởi là có thời điểm mà sức tàn phá của bão lên tới cấp 17 và dật là trên cấp 17.,REVERT,LOW,NON_WEATHER,0
v002_c014,04lx1Rsj7bU,"Dù đã suy yếu khi vào biển Đông, nhưng khi gần bờ biển Trung Bộ của nước ta, cơn bão số 10 vẫn gây ra đợt mưa lũ nặng nề cho khu vực Quảng Nam, Quảng Ngãi và Bình Định.",Dù khi vào biển Đông thì nó đã suy yếu nhưng khi mà đi vào gần bờ biển trung bộ của nước ta,REVERT,LOW,NON_WEATHER,0
v002_c015,04lx1Rsj7bU,"Mặc dù chỉ còn là một vùng thấp, nhưng nó vẫn gây ra đợt mưa lũ nặng nề cho khu vực Quảng Nam, Quảng Ngãi và Bình Định.","Dù chỉ còn là một vùng thấp, nhưng nó vẫn gây ra đợt mưa lũ nặng nề cho khu vực Quảng Nam, Quảng Ngãi và Bình Định.",REVERT,HIGH,WEATHER_CORE,85
v002_c016,04lx1Rsj7bU,"Đến nay, người dân ở cả ba tỉnh Quảng Nam, Quảng Ngãi và Bình Định vẫn đang phải khắc phục hậu quả do bão lũ gây ra.",Đến nay thì người dân ở cả 3 tỉnh này vẫn đang phải khắc phục hậu quả.,REVERT,LOW,NON_WEATHER,0
v002_c017,04lx1Rsj7bU,Cơn bão số 11 đã suy yếu thành áp thấp nhiệt đới vào chiều nay và ít có khả năng ảnh hưởng đến đất liền nước ta.,Còn về cơn bão số 11 thì đến chiều nay đã suy yếu thành áp thấp nhiệt đới,REVERT,HIGH,WEATHER_CORE,85
v002_c018,04lx1Rsj7bU,Cơn bão số 11 đã suy yếu thành áp thấp nhiệt đới và ít có khả năng ảnh hưởng đến đất liền của nước ta.,và nó sẽ ít có khả năng ảnh hưởng tới đất liền của nước ta.,REVERT,LOW,NON_WEATHER,0
v002_c019,04lx1Rsj7bU,"Hiện nay, một cơn bão đang hình thành ngoài khơi Philippines.","Hiện nay, ngoài khơi Philippines đang hình thành một cơn bão.",REVERT,HIGH,WEATHER_CORE,85
v002_c020,04lx1Rsj7bU,"Khoảng ngày mai, cơn bão này sẽ tiến vào khu vực Biển Đông và trở thành cơn bão số 12.","Khoảng ngày mai, cơn bão này sẽ đi vào khu vực Biển Đông và trở thành cơn bão số 12.",REVERT,HIGH,WEATHER_CORE,90
v002_c021,04lx1Rsj7bU,"Sau đó, sẽ có thêm một cơn bão hoặc áp thấp nhiệt đới khác.","Sau đó, sẽ có thêm một cơn bão hoặc áp thấp nhiệt đới nữa.",REVERT,MEDIUM,NON_WEATHER,0
v002_c022,04lx1Rsj7bU,Cơn bão mới sẽ gây thời tiết xấu trên khu vực Biển Đông và đồng thời khiến mưa lũ liên tiếp xảy ra ở miền Trung.,Cơn bão mới sẽ gây ra thời tiết xấu trên khu vực Biển Đông và đồng thời khiến mưa lũ liên tiếp xảy ra ở miền Trung.,REVERT,HIGH,WEATHER_CORE,90
v002_c023,04lx1Rsj7bU,"Trung tâm Dự báo Khí tượng Thủy văn Quốc gia đã phát đi tin cảnh báo sớm về đợt mưa lũ mới từ ngày 9 đến 12 tháng 11, tức là 4 ngày đầu tuần sau, tại các khu vực từ Quảng Bình đến Bình Thuận và Tây Nguyên.",Trung tâm sự báo ký tượng Thủy văn Quốc gia đã phát tin cảnh báo sớm cho đợt mưa lũ mới,REVERT,HIGH,WEATHER_CORE,85
v002_c024,04lx1Rsj7bU,"Từ ngày 9 đến ngày 12 tháng 11, tức là 4 ngày đầu tuần sau, Trung tâm Dự báo Khí tượng Thủy văn Quốc gia đã phát tin cảnh báo sớm về đợt mưa lũ mới tại các khu vực từ Quảng Bình đến Bình Thuận và Tây Nguyên.",từ ngày 9 đến ngày 12 tháng 11 tức là 4 ngày đầu tuần sau,REVERT,LOW,NON_WEATHER,0
v002_c025,04lx1Rsj7bU,"Từ ngày 9 đến ngày 12 tháng 11, Trung tâm Dự báo Khí tượng Thủy văn Quốc gia đã phát tin cảnh báo sớm về đợt mưa lũ mới tại các khu vực từ Quảng Bình tới Bình Thuận và Tây Nguyên.",tại các khu vực từ Quảng Bình tới Bình Thuận và Tây Nguyên.,REVERT,LOW,NON_WEATHER,0
v002_c026,04lx1Rsj7bU,"Người dân ở những khu vực này cần hết sức cảnh giác với lũ quét và sạt lở đất, bên cạnh tình trạng lũ lụt đang diễn ra.",Cùng với lũ lụt thì người dân ở những khu vực này cần phải hết sức cảnh giác với lũ quét,REVERT,MEDIUM,NON_WEATHER,0
v002_c027,04lx1Rsj7bU,"Người dân ở những khu vực này cần hết sức cảnh giác với lũ quét, sạt lở đất ở vùng núi và ngập úng tại các khu vực đô thị.",và sạt lở đất ở vùng núi cũng như là ngập úng tại những khu vực đô thị.,REVERT,LOW,NON_WEATHER,0
v002_c028,04lx1Rsj7bU,"Diễn biến mưa lũ sẽ còn phức tạp và có thể kéo dài, tùy thuộc vào phạm vi ảnh hưởng của áp thấp nhiệt đới hoặc bão.",Diễn biến mưa lũ còn phức tạp và có thể kéo dài tùy thuộc vào phạm vi ảnh hưởng,REVERT,MEDIUM,NON_WEATHER,0
v002_c029,04lx1Rsj7bU,Diễn biến mưa lũ còn phức tạp và có thể kéo dài tùy thuộc vào phạm vi ảnh hưởng của áp thấp nhiệt đới hoặc bão.,của áp thấp nhiệt đới hoặc là bão.,REVERT,LOW,NON_WEATHER,0
v002_c030,04lx1Rsj7bU,Công tác chỉ đạo ứng phó với bão lũ cần được điều chỉnh phù hợp với tình hình thực tế.,Công tác chỉ đạo ứng phó với bão lũ cần có những điều chỉnh phù hợp với tình hình thực tế.,REVERT,LOW,NON_WEATHER,0
v002_c031,04lx1Rsj7bU,"Ngay bây giờ, xin mời quý vị lắng nghe những nhận định của ông Trần Quang Hoài, Tổng cục trưởng Tổng cục Phòng chống thiên tai.","Ngay bây giờ, xin mời quý vị cùng lắng nghe những nhận định của ông Trần Quang Hoài, Tổng cục trưởng Tổng cục Phòng chống thiên tai.",REVERT,LOW,NON_WEATHER,0
v002_c032,04lx1Rsj7bU,"Ông Trần Quang Hoài, Tổng cục trưởng Tổng cục Phòng chống thiên tai, cho biết để ứng phó với bão, cần phải chủ động rà soát tình hình và ứng dụng mạng thông tin để xác định chính xác diễn biến thời tiết.",là Tổng cục trưởng Tổng cục Phòng chấm thiên tài.,REVERT,LOW,NON_WEATHER,0
